timestamp,strike,type,side,price,trade_pnl,underlier
2022-11-30 09:20:08,18750,CE,BUY,20.2,,NIFTY
2022-11-30 09:20:08,18750,PE,BUY,103.35,,NIFTY
2022-11-30 09:20:33,18750,CE,SELL,20.45,0.25,NIFTY
2022-11-30 09:20:33,18750,PE,SELL,101.9,-1.4499999999999886,NIFTY
2022-11-30 09:20:33,18800,CE,BUY,10.6,,NIFTY
2022-11-30 09:20:33,18800,PE,BUY,142.15,,NIFTY
2022-11-30 09:20:45,18800,CE,SELL,10.55,-0.049999999999998934,NIFTY
2022-11-30 09:20:45,18800,PE,SELL,143.65,1.5,NIFTY
2022-11-30 09:20:45,18750,CE,BUY,20.3,,NIFTY
2022-11-30 09:20:45,18750,PE,BUY,103.15,,NIFTY
2022-11-30 09:21:54,18750,CE,SELL,20.6,0.3000000000000007,NIFTY
2022-11-30 09:21:54,18750,PE,SELL,100.7,-2.450000000000003,NIFTY
2022-11-30 09:21:54,18800,CE,BUY,10.6,,NIFTY
2022-11-30 09:21:54,18800,PE,BUY,141.05,,NIFTY
2022-11-30 09:22:35,18800,CE,SELL,10.65,0.05000000000000071,NIFTY
2022-11-30 09:22:35,18800,PE,SELL,141.85,0.799999999999983,NIFTY
2022-11-30 09:22:35,18750,CE,BUY,20.75,,NIFTY
2022-11-30 09:22:35,18750,PE,BUY,102.1,,NIFTY
2022-11-30 09:22:37,18750,CE,SELL,20.65,-0.10000000000000142,NIFTY
2022-11-30 09:22:37,18750,PE,SELL,102.4,0.30000000000001137,NIFTY
2022-11-30 09:22:37,18800,CE,BUY,10.6,,NIFTY
2022-11-30 09:22:37,18800,PE,BUY,142.2,,NIFTY
2022-11-30 09:22:38,18800,CE,SELL,10.55,-0.049999999999998934,NIFTY
2022-11-30 09:22:38,18800,PE,SELL,143.0,0.8000000000000114,NIFTY
2022-11-30 09:22:38,18750,CE,BUY,20.6,,NIFTY
2022-11-30 09:22:38,18750,PE,BUY,103.25,,NIFTY
2022-11-30 09:22:40,18750,CE,SELL,20.9,0.29999999999999716,NIFTY
2022-11-30 09:22:40,18750,PE,SELL,101.9,-1.3499999999999943,NIFTY
2022-11-30 09:22:40,18800,CE,BUY,10.7,,NIFTY
2022-11-30 09:22:40,18800,PE,BUY,141.65,,NIFTY
2022-11-30 09:22:48,18800,CE,SELL,10.75,0.05000000000000071,NIFTY
2022-11-30 09:22:48,18800,PE,SELL,142.9,1.25,NIFTY
2022-11-30 09:22:48,18750,CE,BUY,20.9,,NIFTY
2022-11-30 09:22:48,18750,PE,BUY,103.0,,NIFTY
2022-11-30 09:22:56,18750,CE,SELL,20.95,0.05000000000000071,NIFTY
2022-11-30 09:22:56,18750,PE,SELL,103.2,0.20000000000000284,NIFTY
2022-11-30 09:22:56,18800,CE,BUY,10.8,,NIFTY
2022-11-30 09:22:56,18800,PE,BUY,142.8,,NIFTY
2022-11-30 09:22:58,18800,CE,SELL,10.65,-0.15000000000000036,NIFTY
